Time Temperature HeartRate SkinConductivity EpisodeCount AlgorithmPrediction ActualEpisode ActualStatus
03:06:18 28.99 75.00 1097.35 0 NO NO Normal
03:06:19 28.89 75.00 1102.73 0 NO NO Normal
03:06:20 28.87 76.00 1095.23 0 NO NO Normal
03:06:21 28.98 76.00 1102.43 0 NO NO Normal
03:06:22 28.87 75.00 1099.68 0 NO NO Normal
03:06:23 28.91 75.00 1104.45 0 NO NO Normal
03:06:24 28.92 75.00 1099.61 0 NO NO Normal
03:06:25 28.91 74.00 1102.89 0 NO NO Normal
03:06:26 28.81 76.00 1099.82 0 NO NO Normal
03:06:27 28.98 75.00 1100.10 0 NO NO Normal
03:06:28 28.91 75.00 1099.79 0 NO NO Normal
03:06:29 28.89 76.00 1103.34 0 NO NO Normal
03:06:30 28.85 75.00 1098.80 0 NO NO Normal
03:06:31 28.81 75.00 1100.74 0 NO NO Normal
03:06:32 28.81 74.00 1097.49 0 NO NO Normal
03:06:33 28.84 75.00 1095.14 0 NO NO Normal
03:06:34 28.92 74.00 1099.68 0 NO NO Normal
03:06:35 28.95 74.00 1099.55 0 NO NO Normal
03:06:36 28.81 76.00 1103.44 0 NO NO Normal
03:06:37 28.99 74.00 1099.58 0 NO NO Normal
03:06:38 28.96 75.00 1095.33 0 NO NO Normal
03:06:39 28.89 74.00 1099.45 0 NO NO Normal
03:06:40 28.99 75.00 1100.58 0 NO NO Normal
03:06:41 28.89 75.00 1099.14 0 NO NO Normal
03:06:42 28.88 75.00 1102.68 0 NO NO Normal
03:06:43 28.86 75.00 1096.53 0 NO NO Normal
03:06:44 28.81 75.00 1095.35 0 NO NO Normal
03:06:45 28.91 75.00 1098.98 0 NO NO Normal
03:06:46 28.95 74.00 1101.58 0 NO NO Normal
03:06:47 28.96 74.00 1095.24 0 NO NO Normal
03:06:48 28.84 74.00 1100.30 0 NO NO Normal
03:06:49 28.82 76.00 1100.80 0 NO NO Normal
03:06:50 28.84 75.00 1097.34 0 NO NO Normal
03:06:51 28.96 75.00 1100.18 0 NO NO Normal
03:06:52 28.98 76.00 1096.65 0 NO NO Normal
03:06:53 28.90 75.00 1102.06 0 NO NO Normal
03:06:54 28.96 76.00 1103.77 0 NO NO Normal
03:06:55 28.99 74.00 1098.98 0 NO NO Normal
03:06:56 28.96 76.00 1104.31 0 NO NO Normal
03:06:57 28.86 76.00 1103.70 0 NO NO Normal
03:06:58 28.81 74.00 1102.88 0 NO NO Normal
03:06:59 28.84 75.00 1101.09 0 NO NO Normal
03:07:00 28.86 76.00 1104.73 0 NO NO Normal
03:07:01 28.92 75.00 1098.87 0 NO NO Normal
03:07:02 28.99 74.00 1096.58 0 NO NO Normal
03:07:03 28.98 75.00 1103.03 0 NO NO Normal
03:07:04 28.90 75.00 1100.30 0 NO NO Normal
03:07:05 28.91 76.00 1096.83 0 NO NO Normal
03:07:06 28.99 74.00 1100.13 0 NO NO Normal
03:07:07 28.82 75.00 1104.96 0 NO NO Normal
03:07:08 28.81 75.00 1097.67 0 NO NO Normal
03:07:09 28.84 74.00 1102.74 0 NO NO Normal
03:07:10 28.92 76.00 1096.89 0 NO NO Normal
03:07:11 28.88 76.00 1098.80 0 NO NO Normal
03:07:12 28.91 75.00 1098.73 0 NO NO Normal
03:07:13 29.00 74.00 1097.48 0 NO NO Normal
03:07:14 28.87 76.00 1099.58 0 NO NO Normal
03:07:15 28.95 74.00 1098.76 0 NO NO Normal
03:07:16 28.94 75.00 1098.84 0 NO NO Normal
03:07:17 28.99 75.00 1095.34 0 NO NO Normal
03:07:18 28.87 74.00 1099.11 0 NO NO Normal
03:07:19 28.81 76.00 1103.05 0 NO NO Normal
03:07:20 28.89 74.00 1102.94 0 NO NO Normal
03:07:21 28.92 74.00 1102.29 0 NO NO Normal
03:07:22 28.81 75.00 1104.04 0 NO NO Normal
03:07:23 28.83 76.00 1101.13 0 NO NO Normal
03:07:24 28.95 75.00 1100.29 0 NO NO Normal
03:07:25 28.93 75.00 1102.76 0 NO NO Normal
03:07:26 28.96 74.00 1100.38 0 NO NO Normal
03:07:27 28.92 75.00 1104.66 0 NO NO Normal
03:07:28 28.91 76.00 1096.93 0 NO NO Normal
03:07:29 28.89 74.00 1104.35 0 NO NO Normal
03:07:30 28.94 75.00 1095.17 0 NO NO Normal
03:07:31 28.99 75.00 1095.23 0 NO NO Normal
03:07:32 29.00 74.00 1098.08 0 NO NO Normal
03:07:33 28.87 74.00 1102.59 0 NO NO Normal
03:07:34 28.86 74.00 1097.02 0 NO NO Normal
03:07:35 28.97 74.00 1098.09 0 NO NO Normal
03:07:36 28.86 74.00 1098.46 0 NO NO Normal
03:07:37 28.87 75.00 1097.44 0 NO NO Normal
03:07:38 28.93 76.00 1104.10 0 NO NO Normal
03:07:39 28.86 75.00 1098.93 0 NO NO Normal
03:07:40 28.96 76.00 1095.39 0 NO NO Normal
03:07:41 28.82 74.00 1101.40 0 NO NO Normal
03:07:42 28.87 76.00 1096.90 0 NO NO Normal
03:07:43 28.89 76.00 1100.33 0 NO NO Normal
03:07:44 28.80 74.00 1103.43 0 NO NO Normal
03:07:45 28.93 74.00 1098.70 0 NO NO Normal
03:07:46 28.96 74.00 1099.76 0 NO NO Normal
03:07:47 28.83 74.00 1095.56 0 NO NO Normal
03:07:48 28.89 74.00 1098.67 0 NO NO Normal
03:07:49 28.82 74.00 1104.07 0 NO NO Normal
03:07:50 28.89 76.00 1101.51 0 NO NO Normal
03:07:51 28.83 76.00 1104.37 0 NO NO Normal
03:07:52 28.94 75.00 1099.42 0 NO NO Normal
03:07:53 28.83 75.00 1104.29 0 NO NO Normal
03:07:54 28.89 74.00 1103.01 0 NO NO Normal
03:07:55 28.93 76.00 1104.28 0 NO NO Normal
03:07:56 28.84 74.00 1103.59 0 NO NO Normal
03:07:57 28.82 76.00 1102.74 0 NO NO Normal
03:07:58 28.95 75.00 1102.11 0 NO NO Normal
03:07:59 28.86 74.00 1097.17 0 NO NO Normal
03:08:00 28.91 75.00 1103.92 0 NO NO Normal
03:08:01 28.91 75.00 1102.67 0 NO NO Normal
03:08:02 28.81 75.00 1099.32 0 NO NO Normal
03:08:03 28.95 74.00 1101.58 0 NO NO Normal
03:08:04 28.86 74.00 1100.87 0 NO NO Normal
03:08:05 28.93 75.00 1102.18 0 NO NO Normal
03:08:06 28.93 75.00 1102.14 0 NO NO Normal
03:08:07 28.98 75.00 1102.80 0 NO NO Normal
03:08:08 28.80 75.00 1100.14 0 NO NO Normal
03:08:09 28.87 76.00 1101.01 0 NO NO Normal
03:08:10 28.95 75.00 1096.29 0 NO NO Normal
03:08:11 28.81 75.00 1097.95 0 NO NO Normal
03:08:12 28.84 75.00 1103.65 0 NO NO Normal
03:08:13 28.89 75.00 1097.66 0 NO NO Normal
03:08:14 28.93 76.00 1104.42 0 NO NO Normal
03:08:15 28.81 75.00 1102.11 0 NO NO Normal
03:08:16 28.87 75.00 1103.90 0 NO NO Normal
03:08:17 28.91 74.00 1104.80 0 NO NO Normal
03:08:18 28.95 75.00 1098.18 0 NO NO Normal
03:08:19 28.83 75.00 1103.27 0 NO NO Normal
03:08:20 28.95 76.00 1104.82 0 NO NO Normal
03:08:21 28.89 75.00 1102.48 0 NO NO Normal
03:08:22 28.96 75.00 1099.27 0 NO NO Normal
03:08:23 28.86 74.00 1099.30 0 NO NO Normal
03:08:24 28.86 74.00 1097.27 0 NO NO Normal
03:08:25 28.80 75.00 1099.92 0 NO NO Normal
03:08:26 28.81 76.00 1100.89 0 NO NO Normal
03:08:27 28.92 75.00 1096.39 0 NO NO Normal
03:08:28 28.83 75.00 1099.01 0 NO NO Normal
03:08:29 28.84 75.00 1102.13 0 NO NO Normal
03:08:30 28.83 75.00 1103.22 0 NO NO Normal
03:08:31 28.89 74.00 1098.35 0 NO NO Normal
03:08:32 28.90 75.00 1098.91 0 NO NO Normal
03:08:33 28.80 75.00 1098.02 0 NO NO Normal
03:08:34 28.84 75.00 1099.00 0 NO NO Normal
03:08:35 28.93 75.00 1101.05 0 NO NO Normal
03:08:36 28.87 75.00 1102.37 0 NO NO Normal
03:08:37 28.94 74.00 1103.15 0 NO NO Normal
03:08:38 28.87 75.00 1099.58 0 NO NO Normal
03:08:39 28.88 75.00 1104.30 0 NO NO Normal
03:08:40 28.86 74.00 1097.51 0 NO NO Normal
03:08:41 28.89 74.00 1096.77 0 NO NO Normal
03:08:42 28.80 76.00 1104.55 0 NO NO Normal
03:08:43 28.98 75.00 1104.28 0 NO NO Normal
03:08:44 28.90 75.00 1099.78 0 NO NO Normal
03:08:45 28.85 76.00 1102.76 0 NO NO Normal
03:08:46 28.91 76.00 1103.08 0 NO NO Normal
03:08:47 28.99 75.00 1099.39 0 NO NO Normal
03:08:48 28.89 75.00 1096.64 0 NO NO Normal
03:08:49 28.95 74.00 1100.75 0 NO NO Normal
03:08:50 28.93 75.00 1098.89 0 NO NO Normal
03:08:51 28.85 76.00 1097.29 0 NO NO Normal
03:08:52 28.80 74.00 1100.19 0 NO NO Normal
03:08:53 28.83 76.00 1098.16 0 NO NO Normal
03:08:54 28.99 74.00 1096.33 0 NO NO Normal
03:08:55 28.94 75.00 1096.68 0 NO NO Normal
03:08:56 28.84 75.00 1100.15 0 NO NO Normal
03:08:57 28.86 75.00 1098.90 0 NO NO Normal
03:08:58 28.90 75.00 1096.06 0 NO NO Normal
03:08:59 28.90 75.00 1096.97 0 NO NO Normal
03:09:00 28.83 75.00 1096.84 0 NO NO Normal
03:09:01 28.91 74.00 1098.29 0 NO NO Normal
03:09:02 28.96 74.00 1098.05 0 NO NO Normal
03:09:03 28.92 74.00 1099.46 0 NO NO Normal
03:09:04 28.85 76.00 1098.18 0 NO NO Normal
03:09:05 28.81 75.00 1102.47 0 NO NO Normal
03:09:06 28.94 75.00 1101.14 0 NO NO Normal
03:09:07 28.94 75.00 1104.13 0 NO NO Normal
03:09:08 28.98 75.00 1095.68 0 NO NO Normal
03:09:09 28.91 75.00 1102.73 0 NO NO Normal
03:09:10 28.88 74.00 1102.48 0 NO NO Normal
03:09:11 28.94 75.00 1098.44 0 NO NO Normal
03:09:12 28.82 75.00 1097.34 0 NO NO Normal
03:09:13 28.81 75.00 1097.37 0 NO NO Normal
03:09:14 28.88 76.00 1103.15 0 NO NO Normal
03:09:15 28.89 76.00 1100.16 0 NO NO Normal
03:09:16 28.84 74.00 1097.52 0 NO NO Normal
03:09:17 28.95 76.00 1101.73 0 NO NO Normal
03:09:18 28.92 75.00 1098.43 0 NO NO Normal
03:09:19 28.90 75.00 1102.57 0 NO NO Normal
03:09:20 28.81 76.00 1096.89 0 NO NO Normal
03:09:21 28.87 76.00 1099.81 0 NO NO Normal
03:09:22 28.96 75.00 1099.16 0 NO NO Normal
03:09:23 28.80 76.00 1103.03 0 NO NO Normal
03:09:24 28.84 75.00 1101.17 0 NO NO Normal
03:09:25 28.90 76.00 1098.15 0 NO NO Normal
03:09:26 28.80 75.00 1100.25 0 NO NO Normal
03:09:27 28.81 75.00 1098.63 0 NO NO Normal
03:09:28 28.86 74.00 1097.81 0 NO NO Normal
03:09:29 28.84 76.00 1103.72 0 NO NO Normal
03:09:30 28.91 76.00 1101.86 0 NO NO Normal
03:09:31 28.85 74.00 1096.59 0 NO NO Normal
03:09:32 28.90 74.00 1096.91 0 NO NO Normal
03:09:33 28.87 75.00 1097.58 0 NO NO Normal
03:09:34 28.81 75.00 1102.72 0 NO NO Normal
03:09:35 28.95 75.00 1102.57 0 NO NO Normal
03:09:36 28.85 75.00 1099.99 0 NO NO Normal
03:09:37 28.80 74.00 1101.92 0 NO NO Normal
03:09:38 28.93 75.00 1097.36 0 NO NO Normal
03:09:39 28.83 74.00 1101.22 0 NO NO Normal
03:09:40 28.87 75.00 1097.58 0 NO NO Normal
03:09:41 28.91 75.00 1100.55 0 NO NO Normal
03:09:42 28.87 75.00 1098.90 0 NO NO Normal
03:09:43 28.88 76.00 1097.10 0 NO NO Normal
03:09:44 28.91 75.00 1096.30 0 NO NO Normal
03:09:45 28.98 75.00 1104.12 0 NO NO Normal
03:09:46 28.98 75.00 1095.29 0 NO NO Normal
03:09:47 28.99 75.00 1103.68 0 NO NO Normal
03:09:48 28.87 74.00 1099.39 0 NO NO Normal
03:09:49 28.89 75.00 1103.62 0 NO NO Normal
03:09:50 28.87 75.00 1096.57 0 NO NO Normal
03:09:51 28.96 76.00 1097.22 0 NO NO Normal
03:09:52 28.93 74.00 1100.61 0 NO NO Normal
03:09:53 28.95 74.00 1096.79 0 NO NO Normal
03:09:54 28.90 76.00 1103.85 0 NO NO Normal
03:09:55 28.97 76.00 1100.57 0 NO NO Normal
03:09:56 28.89 75.00 1101.41 0 NO NO Normal
03:09:57 28.86 75.00 1104.11 0 NO NO Normal
03:09:58 28.87 75.00 1101.37 0 NO NO Normal
03:09:59 28.91 74.00 1103.91 0 NO NO Normal
03:10:00 28.91 76.00 1100.70 0 NO NO Normal
03:10:01 28.81 75.00 1097.86 0 NO NO Normal
03:10:02 28.86 75.00 1096.07 0 NO NO Normal
03:10:03 28.82 75.00 1099.29 0 NO NO Normal
03:10:04 28.94 75.00 1096.78 0 NO NO Normal
03:10:05 28.92 76.00 1099.27 0 NO NO Normal
03:10:06 28.98 75.00 1096.58 0 NO NO Normal
03:10:07 28.88 76.00 1100.51 0 NO NO Normal
03:10:08 28.90 74.00 1097.82 0 NO NO Normal
03:10:09 28.82 76.00 1099.91 0 NO NO Normal
03:10:10 28.86 76.00 1096.05 0 NO NO Normal
03:10:11 28.84 75.00 1101.17 0 NO NO Normal
03:10:12 28.95 75.00 1099.98 0 NO NO Normal
03:10:13 28.96 74.00 1099.44 0 NO NO Normal
03:10:14 28.86 76.00 1100.42 0 NO NO Normal
03:10:15 28.96 75.00 1105.00 0 NO NO Normal
03:10:16 28.99 75.00 1100.51 0 NO NO Normal
03:10:17 28.85 75.00 1103.60 0 NO NO Normal
03:10:18 28.82 76.00 1101.94 0 NO NO Normal
03:10:19 28.94 74.00 1097.00 0 NO NO Normal
03:10:20 28.86 74.00 1095.37 0 NO NO Normal
03:10:21 28.84 74.00 1097.03 0 NO NO Normal
03:10:22 29.00 75.00 1097.69 0 NO NO Normal
03:10:23 28.93 76.00 1097.00 0 NO NO Normal
03:10:24 28.85 75.00 1098.34 0 NO NO Normal
03:10:25 28.81 74.00 1102.82 0 NO NO Normal
03:10:26 28.86 76.00 1101.61 0 NO NO Normal
03:10:27 28.87 75.00 1103.07 0 NO NO Normal
03:10:28 28.97 75.00 1104.72 0 NO NO Normal
03:10:29 28.92 74.00 1099.20 0 NO NO Normal
03:10:30 28.81 76.00 1100.98 0 NO NO Normal
03:10:31 28.88 74.00 1101.45 0 NO NO Normal
03:10:32 28.95 75.00 1102.80 0 NO NO Normal
03:10:33 28.91 76.00 1098.97 0 NO NO Normal
03:10:34 28.84 76.00 1103.46 0 NO NO Normal
03:10:35 28.85 74.00 1103.49 0 NO NO Normal
03:10:36 28.86 75.00 1099.83 0 NO NO Normal
03:10:37 28.82 76.00 1095.36 0 NO NO Normal
03:10:38 28.83 76.00 1103.98 0 NO NO Normal
03:10:39 28.91 75.00 1098.78 0 NO NO Normal
03:10:40 28.86 76.00 1095.94 0 NO NO Normal
03:10:41 28.88 75.00 1095.39 0 NO NO Normal
03:10:42 28.81 75.00 1097.36 0 NO NO Normal
03:10:43 28.86 75.00 1103.13 0 NO NO Normal
03:10:44 29.00 75.00 1104.88 0 NO NO Normal
03:10:45 28.90 74.00 1100.71 0 NO NO Normal
03:10:46 28.92 76.00 1104.80 0 NO NO Normal
03:10:47 28.84 74.00 1095.22 0 NO NO Normal
03:10:48 28.93 75.00 1104.42 0 NO NO Normal
03:10:49 28.98 76.00 1104.82 0 NO NO Normal
03:10:50 28.82 75.00 1104.34 0 NO NO Normal
03:10:51 28.82 76.00 1100.53 0 NO NO Normal
03:10:52 28.83 75.00 1103.05 0 NO NO Normal
03:10:53 28.82 74.00 1097.30 0 NO NO Normal
03:10:54 28.94 75.00 1096.57 0 NO NO Normal
03:10:55 28.80 75.00 1096.47 0 NO NO Normal
03:10:56 28.83 76.00 1101.15 0 NO NO Normal
03:10:57 28.81 75.00 1099.76 0 NO NO Normal
03:10:58 28.80 74.00 1096.52 0 NO NO Normal
03:10:59 28.89 75.00 1102.19 0 NO NO Normal
03:11:00 28.92 75.00 1104.36 0 NO NO Normal
03:11:01 28.92 76.00 1102.06 0 NO NO Normal
03:11:02 28.82 76.00 1102.62 0 NO NO Normal
03:11:03 28.95 75.00 1104.39 0 NO NO Normal
03:11:04 28.83 75.00 1099.45 0 NO NO Normal
03:11:05 28.90 74.00 1096.00 0 NO NO Normal
03:11:06 28.90 75.00 1104.34 0 NO NO Normal
03:11:07 28.94 76.00 1102.53 0 NO NO Normal
03:11:08 28.99 76.00 1104.28 0 NO NO Normal
03:11:09 28.88 74.00 1101.50 0 NO NO Normal
03:11:10 28.92 74.00 1103.80 0 NO NO Normal
03:11:11 28.97 75.00 1101.82 0 NO NO Normal
03:11:12 28.84 74.00 1098.50 0 NO NO Normal
03:11:13 28.96 74.00 1100.20 0 NO NO Normal
03:11:14 28.82 76.00 1096.98 0 NO NO Normal
03:11:15 28.93 75.00 1096.78 0 NO NO Normal
03:11:16 28.86 76.00 1102.97 0 NO NO Normal
03:11:17 28.87 76.00 1096.17 0 NO NO Normal
03:11:18 28.97 75.00 1104.69 0 NO NO Normal
03:11:19 28.92 74.00 1097.30 0 NO NO Normal
03:11:20 28.83 76.00 1102.51 0 NO NO Normal
03:11:21 28.85 75.00 1099.80 0 NO NO Normal
03:11:22 28.99 76.00 1102.96 0 NO NO Normal
03:11:23 28.80 75.00 1100.54 0 NO NO Normal
03:11:24 28.97 75.00 1104.82 0 NO NO Normal
03:11:25 28.93 74.00 1101.69 0 NO NO Normal
03:11:26 28.94 75.00 1100.22 0 NO NO Normal
03:11:27 29.00 76.00 1097.89 0 NO NO Normal
03:11:28 28.81 74.00 1104.47 0 NO NO Normal
03:11:29 28.95 76.00 1103.84 0 NO NO Normal
03:11:30 28.87 75.00 1099.55 0 NO NO Normal
03:11:31 28.85 76.00 1096.62 0 NO NO Normal
03:11:32 28.90 76.00 1096.03 0 NO NO Normal
03:11:33 28.95 74.00 1100.50 0 NO NO Normal
03:11:34 28.80 74.00 1102.96 0 NO NO Normal
03:11:35 28.80 75.00 1101.66 0 NO NO Normal
03:11:36 28.86 75.00 1095.84 0 NO NO Normal
03:11:37 28.94 75.00 1104.72 0 NO NO Normal
03:11:38 28.90 75.00 1098.88 0 NO NO Normal
03:11:39 28.95 74.00 1097.56 0 NO NO Normal
03:11:40 28.90 76.00 1095.48 0 NO NO Normal
03:11:41 28.99 74.00 1100.82 0 NO NO Normal
03:11:42 28.80 75.00 1104.98 0 NO NO Normal
03:11:43 28.88 75.00 1101.70 0 NO NO Normal
03:11:44 28.84 75.00 1101.12 0 NO NO Normal
03:11:45 28.80 75.00 1096.50 0 NO NO Normal
03:11:46 28.91 76.00 1099.71 0 NO NO Normal
03:11:47 28.91 74.00 1102.14 0 NO NO Normal
03:11:48 28.99 75.00 1097.22 0 NO NO Normal
03:11:49 28.98 76.00 1099.86 0 NO NO Normal
03:11:50 28.90 76.00 1096.77 0 NO NO Normal
03:11:51 28.97 75.00 1103.26 0 NO NO Normal
03:11:52 28.93 75.00 1099.07 0 NO NO Normal
03:11:53 28.99 76.00 1099.29 0 NO NO Normal
03:11:54 28.92 75.00 1099.27 0 NO NO Normal
03:11:55 28.84 74.00 1101.91 0 NO NO Normal
03:11:56 28.83 75.00 1103.95 0 NO NO Normal
03:11:57 28.94 74.00 1103.41 0 NO NO Normal
03:11:58 28.83 74.00 1101.42 0 NO NO Normal
03:11:59 28.92 74.00 1102.31 0 NO NO Normal
03:12:00 28.82 76.00 1096.78 0 NO NO Normal
03:12:01 28.83 75.00 1099.07 0 NO NO Normal
03:12:02 28.80 75.00 1104.19 0 NO NO Normal
03:12:03 28.98 75.00 1104.45 0 NO NO Normal
03:12:04 28.97 76.00 1097.52 0 NO NO Normal
03:12:05 28.98 75.00 1104.28 0 NO NO Normal
03:12:06 28.83 75.00 1102.46 0 NO NO Normal
03:12:07 28.80 75.00 1103.68 0 NO NO Normal
03:12:08 29.00 75.00 1102.30 0 NO NO Normal
03:12:09 28.85 75.00 1098.77 0 NO NO Normal
03:12:10 28.99 74.00 1095.42 0 NO NO Normal
03:12:11 28.84 76.00 1100.68 0 NO NO Normal
03:12:12 28.91 74.00 1095.55 0 NO NO Normal
03:12:13 28.88 76.00 1096.84 0 NO NO Normal
03:12:14 28.90 74.00 1097.37 0 NO NO Normal
03:12:15 28.93 75.00 1095.06 0 NO NO Normal
03:12:16 28.88 75.00 1104.34 0 NO NO Normal
03:12:17 28.87 76.00 1095.05 0 NO NO Normal
03:12:18 28.86 76.00 1099.69 0 NO NO Normal
03:12:19 28.86 76.00 1102.60 0 NO NO Normal
03:12:20 28.99 75.00 1095.73 0 NO NO Normal
03:12:21 28.96 75.00 1098.40 0 NO NO Normal
03:12:22 28.90 75.00 1100.46 0 NO NO Normal
03:12:23 28.90 74.00 1097.10 0 NO NO Normal
03:12:24 29.00 76.00 1099.49 0 NO NO Normal
03:12:25 28.81 75.00 1099.17 0 NO NO Normal
03:12:26 28.99 75.00 1102.28 0 NO NO Normal
03:12:27 28.81 75.00 1095.65 0 NO NO Normal
03:12:28 28.98 75.00 1102.81 0 NO NO Normal
03:12:29 28.96 74.00 1101.27 0 NO NO Normal
03:12:30 28.80 76.00 1104.20 0 NO NO Normal
03:12:31 28.81 74.00 1100.07 0 NO NO Normal
03:12:32 28.96 74.00 1098.34 0 NO NO Normal
03:12:33 28.87 74.00 1099.68 0 NO NO Normal
03:12:34 28.87 75.00 1103.32 0 NO NO Normal
03:12:35 28.83 74.00 1101.83 0 NO NO Normal
03:12:36 28.89 74.00 1095.29 0 NO NO Normal
03:12:37 28.87 74.00 1103.13 0 NO NO Normal
03:12:38 28.81 74.00 1095.38 0 NO NO Normal
03:12:39 28.98 76.00 1100.12 0 NO NO Normal
03:12:40 28.99 74.00 1096.30 0 NO NO Normal
03:12:41 28.95 74.00 1099.09 0 NO NO Normal
03:12:42 28.91 75.00 1097.30 0 NO NO Normal
03:12:43 28.89 76.00 1098.36 0 NO NO Normal
03:12:44 28.93 75.00 1095.46 0 NO NO Normal
03:12:45 28.85 74.00 1095.37 0 NO NO Normal
03:12:46 28.91 75.00 1100.46 0 NO NO Normal
03:12:47 28.85 75.00 1096.30 0 NO NO Normal
03:12:48 28.83 74.00 1099.79 0 NO NO Normal
03:12:49 28.96 76.00 1101.62 0 NO NO Normal
03:12:50 28.89 75.00 1097.68 0 NO NO Normal
03:12:51 28.92 74.00 1103.81 0 NO NO Normal
03:12:52 28.82 74.00 1097.99 0 NO NO Normal
03:12:53 28.89 76.00 1102.01 0 NO NO Normal
03:12:54 28.82 75.00 1098.72 0 NO NO Normal
03:12:55 28.98 76.00 1104.28 0 NO NO Normal
03:12:56 28.87 76.00 1099.96 0 NO NO Normal
03:12:57 28.86 76.00 1099.88 0 NO NO Normal
03:12:58 28.92 75.00 1101.23 0 NO NO Normal
03:12:59 28.94 75.00 1096.65 0 NO NO Normal
03:13:00 28.94 74.00 1099.63 0 NO NO Normal
03:13:01 28.97 74.00 1102.76 0 NO NO Normal
03:13:02 28.85 74.00 1102.92 0 NO NO Normal
03:13:03 28.85 75.00 1099.18 0 NO NO Normal
03:13:04 28.89 74.00 1096.66 0 NO NO Normal
03:13:05 28.90 75.00 1102.63 0 NO NO Normal
03:13:06 28.88 74.00 1100.08 0 NO NO Normal
03:13:07 28.87 74.00 1096.58 0 NO NO Normal
03:13:08 28.92 75.00 1098.83 0 NO NO Normal
03:13:09 28.80 75.00 1098.66 0 NO NO Normal
03:13:10 28.98 74.00 1100.67 0 NO NO Normal
03:13:11 28.99 74.00 1104.94 0 NO NO Normal
03:13:12 28.97 75.00 1097.86 0 NO NO Normal
03:13:13 28.91 75.00 1101.02 0 NO NO Normal
03:13:14 28.92 76.00 1099.84 0 NO NO Normal
03:13:15 28.97 75.00 1100.75 0 NO NO Normal
03:13:16 28.88 74.00 1103.55 0 NO NO Normal
03:13:17 28.80 75.00 1103.04 0 NO NO Normal
03:13:18 28.84 75.00 1104.33 0 NO NO Normal
03:13:19 28.80 74.00 1100.11 0 NO NO Normal
03:13:20 28.96 75.00 1097.95 0 NO NO Normal
03:13:21 28.92 75.00 1097.86 0 NO NO Normal
03:13:22 28.81 75.00 1095.45 0 NO NO Normal
03:13:23 28.94 75.00 1104.11 0 NO NO Normal
03:13:24 28.85 75.00 1103.48 0 NO NO Normal
03:13:25 28.97 75.00 1100.80 0 NO NO Normal
03:13:26 28.80 76.00 1095.49 0 NO NO Normal
03:13:27 28.91 75.00 1101.90 0 NO NO Normal
03:13:28 28.94 76.00 1097.30 0 NO NO Normal
03:13:29 28.81 75.00 1102.69 0 NO NO Normal
03:13:30 28.98 74.00 1104.66 0 NO NO Normal
03:13:31 28.81 76.00 1102.53 0 NO NO Normal
03:13:32 28.89 75.00 1095.48 0 NO NO Normal
03:13:33 28.94 75.00 1104.75 0 NO NO Normal
03:13:34 28.94 76.00 1097.10 0 NO NO Normal
03:13:35 28.85 75.00 1096.59 0 NO NO Normal
03:13:36 28.95 75.00 1099.55 0 NO NO Normal
03:13:37 28.90 76.00 1096.00 0 NO NO Normal
03:13:38 28.99 75.00 1097.48 0 NO NO Normal
03:13:39 28.80 75.00 1099.09 0 NO NO Normal
03:13:40 28.94 76.00 1095.72 0 NO NO Normal
03:13:41 28.96 76.00 1103.55 0 NO NO Normal
03:13:42 28.96 75.00 1102.69 0 NO NO Normal
03:13:43 28.96 74.00 1098.66 0 NO NO Normal
03:13:44 28.81 75.00 1096.14 0 NO NO Normal
03:13:45 28.87 75.00 1101.42 0 NO NO Normal
03:13:46 28.88 75.00 1104.47 0 NO NO Normal
03:13:47 28.83 74.00 1098.38 0 NO NO Normal
03:13:48 28.91 75.00 1098.45 0 NO NO Normal
03:13:49 28.82 75.00 1098.95 0 NO NO Normal
03:13:50 28.84 75.00 1101.12 0 NO NO Normal
03:13:51 28.96 74.00 1095.29 0 NO NO Normal
03:13:52 28.80 74.00 1095.63 0 NO NO Normal
03:13:53 28.95 75.00 1098.41 0 NO NO Normal
03:13:54 28.86 75.00 1104.97 0 NO NO Normal
03:13:55 28.84 75.00 1102.35 0 NO NO Normal
03:13:56 28.90 74.00 1102.14 0 NO NO Normal
03:13:57 28.84 75.00 1095.48 0 NO NO Normal
03:13:58 28.96 74.00 1096.06 0 NO NO Normal
03:13:59 28.95 75.00 1098.45 0 NO NO Normal
03:14:00 28.91 74.00 1102.55 0 NO NO Normal
03:14:01 28.84 76.00 1101.78 0 NO NO Normal
03:14:02 28.82 75.00 1104.34 0 NO NO Normal
03:14:03 28.91 76.00 1101.51 0 NO NO Normal
03:14:04 28.81 74.00 1097.51 0 NO NO Normal
03:14:05 28.84 74.00 1097.65 0 NO NO Normal
03:14:06 28.87 75.00 1100.19 0 NO NO Normal
03:14:07 28.87 75.00 1097.81 0 NO NO Normal
03:14:08 28.82 75.00 1101.56 0 NO NO Normal
03:14:09 28.89 75.00 1102.94 0 NO NO Normal
03:14:10 28.86 75.00 1104.80 0 NO NO Normal
03:14:11 28.93 75.00 1103.44 0 NO NO Normal
03:14:12 28.92 74.00 1096.04 0 NO NO Normal
03:14:13 28.90 75.00 1097.21 0 NO NO Normal
03:14:14 28.86 75.00 1097.88 0 NO NO Normal
03:14:15 28.84 75.00 1100.88 0 NO NO Normal
03:14:16 29.00 76.00 1102.88 0 NO NO Normal
03:14:17 28.87 74.00 1101.11 0 NO NO Normal
03:14:18 28.80 75.00 1103.00 0 NO NO Normal
